ep,node,gtype,policy,deg_mean,btwn_mean,close_mean,vuln_mean,vuln_std,vuln_max,total_scans,total_exploits,total_successes,uniq_srcs_mean,neigh_scans_mean,time_since_last_mean,label
110,2,barabasi_albert,greedy,4.0,0.592885375494071,0.44230769230769235,0.639,0.0,0.639,6263,0,0,1.94375,0.0,1.0,0
110,3,barabasi_albert,greedy,1.0,0.0,0.2948717948717949,0.11000000000000001,0.0,0.11,0,0,0,0.99375,0.0,12.65,0
110,4,barabasi_albert,greedy,1.0,0.0,0.32857142857142857,0.508,0.0,0.508,0,0,0,0.8875,0.0,15.66875,0
110,5,barabasi_albert,greedy,4.0,0.3201581027667984,0.3484848484848485,0.798,0.0,0.798,0,0,0,0.9625,40.0,13.83125,0
110,6,barabasi_albert,greedy,2.0,0.08695652173913043,0.26744186046511625,0.589,0.0,0.589,137,0,0,1.075,0.0,17.15625,0
110,7,barabasi_albert,greedy,1.0,0.0,0.2948717948717949,0.509,0.0,0.509,0,0,0,0.73125,0.0,19.15625,0
110,8,barabasi_albert,greedy,1.0,0.0,0.21296296296296297,0.203,0.0,0.203,0,0,0,0.95625,0.85625,16.9375,0
110,9,barabasi_albert,greedy,1.0,0.0,0.32857142857142857,0.42699999999999994,0.0,0.427,0,0,0,1.0,0.0,9.36875,0
110,10,barabasi_albert,greedy,1.0,0.0,0.2948717948717949,0.38,0.0,0.38,0,0,0,1.0,0.0,11.675,0
110,11,barabasi_albert,greedy,1.0,0.0,0.26136363636363635,0.506,0.0,0.506,0,0,0,1.0,0.0,7.95,0
110,12,barabasi_albert,greedy,3.0,0.16996047430830039,0.3108108108108108,0.10900000000000001,0.0,0.109,0,0,0,1.0,0.0,12.71875,0
110,13,barabasi_albert,greedy,1.0,0.0,0.26136363636363635,0.163,0.0,0.163,0,0,0,0.94375,0.0,15.1,0
110,14,barabasi_albert,greedy,2.0,0.08695652173913043,0.3194444444444444,0.698,0.0,0.698,0,0,0,1.0,39.14375,9.725,0
110,15,barabasi_albert,greedy,1.0,0.0,0.32857142857142857,0.521,0.0,0.521,0,0,0,0.6875,0.0,21.45625,0
110,16,barabasi_albert,greedy,1.0,0.0,0.2948717948717949,0.553,0.0,0.553,0,0,0,1.0,0.0,12.4,0
110,17,barabasi_albert,greedy,1.0,0.0,0.23958333333333334,0.485,0.0,0.485,0,0,0,0.9375,0.0,17.30625,0
110,18,barabasi_albert,greedy,1.0,0.0,0.23958333333333334,0.725,0.0,0.725,0,0,0,0.88125,0.0,14.2,0
110,19,barabasi_albert,greedy,1.0,0.0,0.32857142857142857,0.355,0.0,0.355,0,0,0,0.99375,0.0,12.11875,0
110,20,barabasi_albert,greedy,2.0,0.08695652173913043,0.3194444444444444,0.589,0.0,0.589,0,0,0,1.0,39.14375,13.725,0
110,21,barabasi_albert,greedy,1.0,0.0,0.32857142857142857,0.763,0.0,0.763,0,0,0,1.0,0.0,11.2,0
110,22,barabasi_albert,greedy,1.0,0.0,0.24468085106382978,0.146,0.0,0.146,0,0,0,1.0,0.0,12.59375,0
110,23,barabasi_albert,greedy,1.0,0.0,0.24468085106382978,0.331,0.0,0.331,0,0,0,0.9125,0.0,17.81875,0
111,0,watts_strogatz,random,2.0,0.03952569169960474,0.1678832116788321,0.8859999999999999,0.0,0.886,84,0,0,1.525,0.5375,8.70625,0
111,1,watts_strogatz,random,2.0,0.003952569169960474,0.14838709677419354,0.866,0.0,0.866,40,0,0,1.25,1.15625,11.675,0
111,2,watts_strogatz,random,1.0,0.0,0.1464968152866242,0.65,0.0,0.65,263,0,0,2.16875,0.63125,10.88125,0
111,3,watts_strogatz,random,3.0,0.12648221343873517,0.17037037037037037,0.293,0.0,0.293,101,0,0,1.63125,2.18125,8.5875,0
111,4,watts_strogatz,random,1.0,0.0,0.20720720720720723,0.8640000000000001,0.0,0.864,102,0,0,1.6125,0.3625,12.6125,0
111,5,watts_strogatz,random,1.0,0.0,0.20720720720720723,0.608,0.0,0.608,245,0,0,2.28125,0.3625,8.6375,0
111,6,watts_strogatz,random,4.0,0.4861660079051383,0.25842696629213485,0.402,0.0,0.402,58,0,0,1.09375,3.38125,7.45625,0
111,7,watts_strogatz,random,1.0,0.0,0.15862068965517243,0.162,0.0,0.162,323,0,0,2.3375,0.38125,7.29375,0
111,8,watts_strogatz,random,2.0,0.08695652173913043,0.18699186991869918,0.052000000000000005,0.0,0.052,61,0,0,1.26875,2.76875,12.6,0
111,9,watts_strogatz,random,1.0,0.0,0.15862068965517243,0.568,0.0,0.568,99,0,0,1.61875,0.5,10.6875,0
111,10,watts_strogatz,random,2.0,0.08695652173913043,0.18699186991869918,0.198,0.0,0.198,80,0,0,1.26875,1.36875,14.225,0
111,11,watts_strogatz,random,3.0,0.3162055335968379,0.2233009708737864,0.321,0.0,0.321,120,0,0,1.75,1.24375,6.18125,0
111,12,watts_strogatz,random,1.0,0.0,0.11442786069651742,0.313,0.0,0.313,182,0,0,1.93125,1.15,10.86875,0
111,13,watts_strogatz,random,2.0,0.08695652173913043,0.12849162011173185,0.332,0.0,0.332,184,0,0,2.0,1.6375,11.91875,0
111,14,watts_strogatz,random,2.0,0.1660079051383399,0.14465408805031446,0.568,0.0,0.568,80,0,0,1.4625,2.3875,10.9,0
111,15,watts_strogatz,random,2.0,0.23715415019762848,0.16312056737588654,0.726,0.0,0.726,198,0,0,2.2375,1.5,9.325,0
111,16,watts_strogatz,random,2.0,0.30039525691699603,0.184,0.10700000000000001,0.0,0.107,160,0,0,1.6375,1.9375,8.39375,0
111,17,watts_strogatz,random,2.0,0.3557312252964427,0.20720720720720723,0.11600000000000002,0.0,0.116,112,0,0,1.5625,1.5,11.425,0
111,18,watts_strogatz,random,2.0,0.4031620553359684,0.23232323232323232,0.82,0.0,0.82,80,0,0,1.5,1.36875,9.05625,0
111,19,watts_strogatz,random,2.0,0.4426877470355731,0.25842696629213485,0.501,0.0,0.501,107,0,0,1.66875,0.9625,6.99375,0
111,20,watts_strogatz,random,3.0,0.6956521739130435,0.2839506172839506,0.433,0.0,0.433,74,0,0,1.4625,1.36875,7.11875,0
111,21,watts_strogatz,random,2.0,0.4031620553359684,0.25274725274725274,0.332,0.0,0.332,54,0,0,1.3375,0.9625,11.05625,0
111,22,watts_strogatz,random,2.0,0.3557312252964427,0.2233009708737864,0.607,0.0,0.607,80,0,0,1.5,0.625,7.5875,0
111,23,watts_strogatz,random,3.0,0.3043478260869565,0.19658119658119658,0.844,0.0,0.844,46,0,0,1.0125,1.65625,19.1375,0
112,0,watts_strogatz,random,4.0,0.12582846003898635,0.4130434782608695,0.619,0.0,0.619,80,0,0,1.25,2.35625,12.7625,0
112,1,watts_strogatz,random,4.0,0.21073517126148705,0.46341463414634154,0.252,0.0,0.252,118,0,0,1.7375,2.83125,9.2125,0
112,2,watts_strogatz,random,4.0,0.20350877192982458,0.4130434782608695,0.22400000000000003,0.0,0.224,110,0,0,1.55,2.4875,13.3875,0
112,3,watts_strogatz,random,3.0,0.025048732943469775,0.3392857142857143,0.899,0.0,0.899,40,0,0,1.11875,2.6375,19.03125,0
112,4,watts_strogatz,random,4.0,0.08245614035087717,0.3584905660377358,0.45600000000000007,0.0,0.456,160,0,0,1.425,2.28125,19.81875,0
112,5,watts_strogatz,random,4.0,0.036062378167641324,0.3275862068965517,0.672,0.0,0.672,152,0,0,1.63125,2.73125,22.04375,0
112,6,watts_strogatz,random,4.0,0.04999999999999999,0.34545454545454546,0.718,0.0,0.718,63,0,0,1.2125,3.84375,15.2875,0
112,7,watts_strogatz,random,4.0,0.0608187134502924,0.34545454545454546,0.53,0.0,0.53,174,0,0,1.61875,3.375,17.35,0
112,8,watts_strogatz,random,4.0,0.06871345029239766,0.3584905660377358,0.49399999999999994,0.0,0.494,129,0,0,0.96875,3.38125,24.60625,0
112,9,watts_strogatz,random,4.0,0.10878585352269558,0.4042553191489361,0.082,0.0,0.082,196,0,0,1.90625,3.78125,12.94375,0
112,10,watts_strogatz,random,4.0,0.09443052074631023,0.4042553191489361,0.727,0.0,0.727,108,0,0,1.675,3.99375,13.625,0
112,11,watts_strogatz,random,5.0,0.2754664438874965,0.475,0.143,0.0,0.143,194,0,0,2.1125,3.95625,9.95,0
112,12,watts_strogatz,random,4.0,0.09061542745753272,0.4042553191489361,0.883,0.0,0.883,120,0,0,1.59375,3.10625,10.4875,0
112,13,watts_strogatz,random,4.0,0.08622946254525202,0.3958333333333333,0.475,0.0,0.475,91,0,0,1.35625,3.58125,12.25625,0
112,14,watts_strogatz,random,4.0,0.06248955722639932,0.35185185185185186,0.291,0.0,0.291,104,0,0,1.4,3.73125,9.51875,0
112,15,watts_strogatz,random,4.0,0.04456975772765247,0.3392857142857143,0.22400000000000003,0.0,0.224,155,0,0,1.71875,4.625,10.4125,0
112,16,watts_strogatz,random,4.0,0.04888610414926204,0.34545454545454546,0.133,0.0,0.133,231,0,0,2.275,4.08125,7.80625,0
112,17,watts_strogatz,random,4.0,0.03976608187134503,0.3333333333333333,0.789,0.0,0.789,314,0,0,2.36875,3.34375,7.58125,0
112,18,watts_strogatz,random,4.0,0.07573099415204677,0.3584905660377358,0.445,0.0,0.445,80,0,0,1.3875,4.3375,15.475,0
112,19,watts_strogatz,random,4.0,0.06950710108604845,0.3877551020408163,0.8629999999999999,0.0,0.863,69,0,0,1.2375,3.7,12.575,0
113,0,watts_strogatz,greedy,4.0,0.087261092004175,0.44230769230769235,0.159,0.0,0.159,0,0,0,0.8875,0.0,17.55,0
113,1,watts_strogatz,greedy,5.0,0.13942416827792323,0.46938775510204084,0.139,0.0,0.139,0,0,0,0.98125,0.0,10.25,0
113,2,watts_strogatz,greedy,4.0,0.0830244853960269,0.45098039215686275,0.41,0.0,0.41,0,0,0,0.99375,0.0,11.59375,0
113,3,watts_strogatz,greedy,3.0,0.035161040101751556,0.36507936507936506,0.489,0.0,0.489,0,0,0,1.0,0.0,10.05625,0
113,4,watts_strogatz,greedy,4.0,0.029112696701629505,0.359375,0.122,0.0,0.122,0,0,0,1.0,0.0,11.0,0
113,5,watts_strogatz,greedy,4.0,0.018197502980111673,0.3382352941176471,0.626,0.0,0.626,0,0,0,1.0,0.0,11.2,0
113,6,watts_strogatz,greedy,4.0,0.041227920081675015,0.3898305084745763,0.826,0.0,0.826,0,0,0,0.8625,0.0,16.55625,0
113,7,watts_strogatz,greedy,4.0,0.039601549087715085,0.4035087719298246,0.273,0.0,0.273,0,0,0,1.0,0.0,9.56875,0
113,8,watts_strogatz,greedy,6.0,0.19799006439322642,0.5,0.557,0.0,0.557,0,0,0,1.0,0.0,9.79375,0
113,9,watts_strogatz,greedy,5.0,0.09869046193156865,0.4600000000000001,0.315,0.0,0.315,0,0,0,0.8,39.99375,19.45,0
113,10,watts_strogatz,greedy,3.0,0.039569609134826524,0.4035087719298246,0.328,0.0,0.328,6399,0,0,1.96875,0.0,1.0,0
113,11,watts_strogatz,greedy,4.0,0.06424065613788933,0.4339622641509434,0.365,0.0,0.365,0,0,0,0.875,0.0,17.29375,0
113,12,watts_strogatz,greedy,4.0,0.03367839889579019,0.4035087719298246,0.275,0.0,0.275,0,0,0,1.0,39.99375,11.65,0
113,13,watts_strogatz,greedy,5.0,0.07690313638930239,0.44230769230769235,0.605,0.0,0.605,0,0,0,0.91875,0.0,14.45,0
113,14,watts_strogatz,greedy,4.0,0.06790433984109874,0.42592592592592593,0.173,0.0,0.173,0,0,0,0.875,0.0,16.61875,0
113,15,watts_strogatz,greedy,4.0,0.04191291799987451,0.42592592592592593,0.858,0.0,0.858,0,0,0,1.0,0.0,9.6875,0
113,16,watts_strogatz,greedy,3.0,0.06908554774167423,0.4339622641509434,0.605,0.0,0.605,0,0,0,1.0,0.0,9.375,0
113,17,watts_strogatz,greedy,3.0,0.054978354978354974,0.4035087719298246,0.572,0.0,0.572,0,0,0,1.0,39.99375,11.8625,0
113,18,watts_strogatz,greedy,4.0,0.061861129647690895,0.4035087719298246,0.376,0.0,0.376,0,0,0,1.0,0.0,9.3125,0
113,19,watts_strogatz,greedy,3.0,0.010013175230566534,0.3484848484848485,0.706,0.0,0.706,0,0,0,0.74375,0.0,23.20625,0
113,20,watts_strogatz,greedy,4.0,0.051948051948051945,0.39655172413793105,0.893,0.0,0.893,0,0,0,1.0,0.0,13.43125,0
113,21,watts_strogatz,greedy,4.0,0.04909655561829474,0.4107142857142857,0.567,0.0,0.567,0,0,0,1.0,0.0,11.275,0
113,22,watts_strogatz,greedy,4.0,0.055429221634755235,0.42592592592592593,0.44000000000000006,0.0,0.44,0,0,0,1.0,0.0,10.30625,0
113,23,watts_strogatz,greedy,4.0,0.10309503847053256,0.46938775510204084,0.094,0.0,0.094,0,0,0,0.94375,0.0,16.55625,0
114,0,barabasi_albert,rl_stub,10.0,0.3337301587301588,0.6176470588235294,0.473,0.0,0.473,150,0,0,1.85,7.13125,11.70625,0
114,1,barabasi_albert,rl_stub,3.0,0.005555555555555556,0.42000000000000004,0.503,0.0,0.503,82,0,0,1.225,1.6125,14.3875,0
114,2,barabasi_albert,rl_stub,10.0,0.30357142857142855,0.6363636363636364,0.155,0.0,0.155,89,0,0,1.55,7.18125,8.96875,0
114,3,barabasi_albert,rl_stub,2.0,0.0,0.39622641509433965,0.189,0.0,0.189,80,40,0,1.56875,1.45,14.975,1
114,4,barabasi_albert,rl_stub,3.0,0.030952380952380953,0.4375,0.256,0.0,0.256,28,0,0,1.04375,1.60625,18.58125,0
114,5,barabasi_albert,rl_stub,3.0,0.014285714285714287,0.4666666666666667,0.773,0.0,0.773,160,0,0,1.43125,1.5875,16.21875,0
114,6,barabasi_albert,rl_stub,10.0,0.33730158730158727,0.65625,0.266,0.0,0.266,80,485,0,3.73125,5.06875,6.3375,1
114,7,barabasi_albert,rl_stub,4.0,0.018253968253968255,0.4883720930232558,0.707,0.0,0.707,40,0,0,0.58125,2.10625,30.4125,0
114,8,barabasi_albert,rl_stub,2.0,0.0,0.4666666666666667,0.169,0.0,0.169,80,40,0,1.09375,1.4375,22.675,1
114,9,barabasi_albert,rl_stub,2.0,0.0,0.45652173913043476,0.716,0.0,0.716,284,0,0,2.3875,1.49375,14.14375,0
114,10,barabasi_albert,rl_stub,4.0,0.01984126984126984,0.45652173913043476,0.256,0.0,0.256,132,40,0,1.6625,2.21875,18.71875,1
114,11,barabasi_albert,rl_stub,3.0,0.051587301587301584,0.45652173913043476,0.662,0.0,0.662,160,0,0,1.8875,2.0875,14.65625,0
114,12,barabasi_albert,rl_stub,3.0,0.026190476190476198,0.47727272727272735,0.642,0.0,0.642,36,0,0,1.04375,1.4375,17.775,0
114,13,barabasi_albert,rl_stub,2.0,0.005555555555555557,0.42857142857142855,0.768,0.0,0.768,66,89,0,0.7375,1.325,27.14375,1
114,14,barabasi_albert,rl_stub,2.0,0.005952380952380953,0.40384615384615385,0.308,0.0,0.308,61,0,0,1.0875,1.1625,17.96875,0
114,15,barabasi_albert,rl_stub,2.0,0.0,0.4666666666666667,0.583,0.0,0.583,197,0,0,1.58125,1.4375,19.73125,0
114,16,barabasi_albert,rl_stub,3.0,0.08452380952380954,0.45652173913043476,0.788,0.0,0.788,25,37,0,1.26875,1.7125,15.38125,1
114,17,barabasi_albert,rl_stub,3.0,0.0373015873015873,0.45652173913043476,0.395,0.0,0.395,36,0,0,0.68125,1.45625,27.00625,1
114,18,barabasi_albert,rl_stub,3.0,0.030952380952380953,0.38181818181818183,0.8880000000000001,0.0,0.888,113,80,40,1.88125,2.2625,13.16875,1
114,19,barabasi_albert,rl_stub,2.0,0.013492063492063494,0.35,0.734,0.0,0.734,166,0,0,1.7125,0.8625,17.06875,0
114,20,barabasi_albert,rl_stub,2.0,0.0,0.45652173913043476,0.344,0.0,0.344,92,0,0,1.24375,1.05625,14.01875,0
114,21,barabasi_albert,rl_stub,2.0,0.0,0.40384615384615385,0.767,0.0,0.767,15,0,0,0.8375,1.55625,23.5375,0
115,0,barabasi_albert,greedy,3.0,0.04183673469387755,0.5,0.692,0.0,0.692,0,0,0,0.475,18.0875,30.36875,0
115,1,barabasi_albert,greedy,3.0,0.023809523809523808,0.4545454545454545,0.203,0.0,0.203,2894,0,0,1.30625,0.0,1.93125,0
115,2,barabasi_albert,greedy,5.0,0.14671201814058957,0.5555555555555556,0.169,0.0,0.169,0,0,0,0.5875,0.0,25.225,0
115,3,barabasi_albert,greedy,7.0,0.2729024943310658,0.625,0.1,0.0,0.1,0,0,0,0.59375,40.0,22.825,0
115,4,barabasi_albert,greedy,8.0,0.38956916099773253,0.6818181818181818,0.686,0.0,0.686,0,0,0,0.45,0.0,29.725,0
115,5,barabasi_albert,greedy,5.0,0.10487528344671201,0.5357142857142857,0.834,0.0,0.834,0,0,0,0.6625,21.9125,24.49375,0
115,6,barabasi_albert,greedy,5.0,0.11757369614512472,0.5769230769230769,0.181,0.0,0.181,0,0,0,0.55625,0.0,29.25625,0
115,7,barabasi_albert,greedy,4.0,0.052380952380952375,0.5,0.282,0.0,0.282,0,0,0,0.5375,0.0,29.36875,0
115,8,barabasi_albert,greedy,2.0,0.0,0.39473684210526316,0.664,0.0,0.664,0,0,0,0.6,0.0,27.7375,0
115,9,barabasi_albert,greedy,2.0,0.0,0.44117647058823534,0.306,0.0,0.306,0,0,0,0.45,0.0,30.425,0
115,10,barabasi_albert,greedy,2.0,0.011678004535147392,0.44117647058823534,0.8560000000000001,0.0,0.856,0,0,0,0.0,0.0,40.0,0
115,11,barabasi_albert,greedy,2.0,0.0,0.42857142857142855,0.758,0.0,0.758,0,0,0,0.59375,0.0,27.25,0
115,12,barabasi_albert,greedy,2.0,0.0,0.4545454545454545,0.054000000000000006,0.0,0.054,0,0,0,0.89375,0.0,21.3375,0
115,13,barabasi_albert,greedy,2.0,0.01904761904761905,0.4545454545454545,0.403,0.0,0.403,0,0,0,0.70625,18.0875,22.18125,0
115,14,barabasi_albert,greedy,2.0,0.01882086167800454,0.46875,0.725,0.0,0.725,3506,0,0,1.9125,0.0,1.84375,0
115,15,barabasi_albert,greedy,2.0,0.010317460317460317,0.42857142857142855,0.566,0.0,0.566,0,0,0,0.5875,0.0,26.19375,0
116,0,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.391,0.0,0.391,206,0,0,1.94375,1.59375,7.68125,0
116,1,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.379,0.0,0.379,199,0,0,2.1,2.325,6.36875,0
116,2,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.661,0.0,0.661,166,0,0,1.7875,1.525,6.4,0
116,3,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.384,0.0,0.384,45,0,0,1.28125,3.075,8.7375,0
116,4,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.4699999999999999,0.0,0.47,326,0,0,2.6,0.80625,8.475,0
116,5,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.06,0.0,0.06,84,0,0,1.51875,3.175,7.7375,0
116,6,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.68,0.0,0.68,182,0,0,2.00625,1.025,11.80625,0
116,7,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.071,0.0,0.071,80,0,0,1.4125,2.26875,10.80625,0
116,8,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.732,0.0,0.732,181,0,0,2.13125,0.925,5.4,0
116,9,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.763,0.0,0.763,68,0,0,1.28125,1.8625,12.05625,0
116,10,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.9,0.0,0.9,117,0,0,1.73125,1.16875,7.875,0
116,11,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.422,0.0,0.422,119,0,0,1.3,1.23125,11.2,0
116,12,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.485,0.0,0.485,80,0,0,1.31875,0.74375,11.24375,0
116,13,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.742,0.0,0.742,0,0,0,1.0,0.75,11.61875,0
116,14,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.703,0.0,0.703,40,0,0,1.11875,0.0,18.1625,0
116,15,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.286,0.0,0.286,0,0,0,0.98125,1.375,13.15,0
116,16,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.233,0.0,0.233,180,0,0,1.96875,0.75,17.1625,0
116,17,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.648,0.0,0.648,120,0,0,1.75,1.475,7.1125,0
116,18,watts_strogatz,random,2.0,0.23529411764705882,0.2,0.392,0.0,0.392,56,0,0,1.26875,2.0375,14.10625,0
117,0,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.739,0.0,0.739,40,0,0,1.075,2.63125,15.5,0
117,1,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.259,0.0,0.259,256,0,0,2.1125,1.0125,11.7125,0
117,2,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.502,0.0,0.502,122,0,0,1.2125,3.0625,19.375,0
117,3,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.771,0.0,0.771,234,0,0,2.15,2.0625,14.33125,0
117,4,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.323,0.0,0.323,208,0,0,1.375,1.85625,15.74375,0
117,5,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.473,0.0,0.473,63,0,0,0.8375,2.05625,23.71875,0
117,6,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.186,0.0,0.186,121,0,0,1.4625,0.50625,13.93125,0
117,7,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.337,0.0,0.337,18,0,0,0.9875,1.25625,17.46875,0
117,8,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.292,0.0,0.292,80,0,0,1.06875,1.3,19.1,0
117,9,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.702,0.0,0.702,190,0,0,1.98125,0.53125,15.64375,0
117,10,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.441,0.0,0.441,5,0,0,0.78125,1.6125,22.61875,0
117,11,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.43099999999999994,0.0,0.431,68,0,0,0.93125,0.825,25.73125,0
117,12,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.789,0.0,0.789,127,0,0,1.2125,0.775,23.0125,0
117,13,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.703,0.0,0.703,56,0,0,0.99375,1.2125,19.11875,0
117,14,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.792,0.0,0.792,67,0,0,0.9125,0.975,24.60625,0
117,15,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.707,0.0,0.707,100,0,0,1.3375,1.2625,16.1875,0
117,16,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.268,0.0,0.268,135,0,0,1.5375,1.23125,12.31875,0
117,17,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.484,0.0,0.484,97,0,0,1.31875,1.88125,14.78125,0
117,18,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.184,0.0,0.184,166,0,0,1.3,1.10625,15.31875,0
117,19,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.294,0.0,0.294,80,0,0,1.375,2.06875,13.4,0
117,20,watts_strogatz,random,2.0,0.23684210526315788,0.18181818181818182,0.10500000000000001,0.0,0.105,165,0,0,1.8625,0.75,12.4125,0
118,0,erdos_renyi,rl_stub,1.0,0.0,0.3235294117647059,0.119,0.0,0.119,53,0,0,0.89375,0.25,23.4625,0
118,1,erdos_renyi,rl_stub,4.0,0.06524427952999381,0.44000000000000006,0.661,0.0,0.661,40,18,0,1.31875,2.875,13.6,1
118,2,erdos_renyi,rl_stub,4.0,0.031106988249845403,0.39285714285714285,0.797,0.0,0.797,166,21,21,1.85,2.66875,16.525,1
118,3,erdos_renyi,rl_stub,4.0,0.0913162234590806,0.4313725490196079,0.10200000000000001,0.0,0.102,80,279,0,2.73125,2.08125,9.475,1
118,4,erdos_renyi,rl_stub,4.0,0.012987012987012986,0.3728813559322034,0.764,0.0,0.764,154,0,0,1.86875,2.48125,12.63125,0
118,5,erdos_renyi,rl_stub,4.0,0.054426922284065135,0.44897959183673464,0.781,0.0,0.781,113,0,0,1.675,3.6125,13.325,0
118,6,erdos_renyi,rl_stub,3.0,0.08723974438260154,0.4313725490196079,0.209,0.0,0.209,142,49,0,1.94375,1.5,10.84375,1
118,7,erdos_renyi,rl_stub,1.0,0.0,0.3235294117647059,0.813,0.0,0.813,40,0,0,0.5,0.25,30.475,0
118,8,erdos_renyi,rl_stub,4.0,0.04322820037105751,0.4,0.661,0.0,0.661,157,0,0,1.7125,2.09375,14.76875,0
118,9,erdos_renyi,rl_stub,4.0,0.05823541537827252,0.4230769230769231,0.156,0.0,0.156,212,0,0,2.18125,2.86875,14.01875,0
118,10,erdos_renyi,rl_stub,2.0,0.031385281385281384,0.36065573770491804,0.343,0.0,0.343,120,0,0,1.34375,1.35625,20.2,0
118,11,erdos_renyi,rl_stub,4.0,0.059884559884559874,0.3793103448275862,0.741,0.0,0.741,137,0,0,1.10625,2.34375,23.75,0
118,12,erdos_renyi,rl_stub,7.0,0.3049268192125335,0.5365853658536586,0.8390000000000001,0.0,0.839,0,0,0,0.98125,2.80625,11.3125,0
118,13,erdos_renyi,rl_stub,2.0,0.017676767676767676,0.3384615384615385,0.842,0.0,0.842,120,0,0,1.75,0.53125,9.96875,0
118,14,erdos_renyi,rl_stub,5.0,0.23028756957328386,0.46808510638297873,0.417,0.0,0.417,40,13,0,1.15625,2.19375,17.18125,1
118,15,erdos_renyi,rl_stub,4.0,0.0375592661306947,0.44000000000000006,0.45600000000000007,0.0,0.456,38,0,0,1.19375,2.44375,14.0,0
118,16,erdos_renyi,rl_stub,4.0,0.04459389816532673,0.4583333333333333,0.398,0.0,0.398,80,64,0,1.8375,2.8125,13.225,1
118,17,erdos_renyi,rl_stub,4.0,0.07699443413729128,0.44897959183673464,0.10500000000000001,0.0,0.105,120,0,0,1.75,4.51875,11.5125,0
118,18,erdos_renyi,rl_stub,3.0,0.027056277056277056,0.3548387096774194,0.687,0.0,0.687,5,160,80,1.53125,2.575,19.64375,1
118,19,erdos_renyi,rl_stub,5.0,0.15139146567717998,0.46808510638297873,0.346,0.0,0.346,258,0,0,2.15625,3.78125,9.15625,0
118,20,erdos_renyi,rl_stub,2.0,0.021645021645021644,0.4,0.61,0.0,0.61,58,0,0,1.28125,0.85625,12.31875,0
118,21,erdos_renyi,rl_stub,3.0,0.03434343434343434,0.3728813559322034,0.384,0.0,0.384,116,0,0,1.7,2.075,12.5125,0
118,22,erdos_renyi,rl_stub,4.0,0.1331890331890332,0.4313725490196079,0.8880000000000001,0.0,0.888,80,0,0,1.18125,4.0,20.24375,0
119,0,watts_strogatz,rl_stub,2.0,0.11052631578947367,0.23255813953488375,0.852,0.0,0.852,116,0,0,1.33125,1.26875,15.525,0
119,1,watts_strogatz,rl_stub,1.0,0.0,0.145985401459854,0.22400000000000003,0.0,0.224,0,34,0,0.325,1.08125,33.65625,1
119,2,watts_strogatz,rl_stub,2.0,0.09999999999999999,0.1694915254237288,0.683,0.0,0.683,173,75,0,1.6625,0.5,15.70625,1
119,3,watts_strogatz,rl_stub,2.0,0.18947368421052632,0.19801980198019803,0.56,0.0,0.56,80,35,0,1.35625,2.23125,16.075,1
119,4,watts_strogatz,rl_stub,2.0,0.26842105263157895,0.23255813953488375,0.784,0.0,0.784,184,165,0,1.65,0.55,16.86875,1
119,5,watts_strogatz,rl_stub,2.0,0.3368421052631579,0.273972602739726,0.608,0.0,0.608,8,0,0,0.85625,1.55,17.51875,0
